movieId,title,genres,imdbId,tmdbId,overview,poster_path,release_date,vote_average,vote_count
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,91605,192,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable.",/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,1986-09-24,7.5,3199.0
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,91306,10945,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life.",/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg,1986-10-09,6.1,379.0
2469,Peggy Sue Got Married (1986),Comedy|Drama,91738,10013,"At her 25th high school reunion, Peggy Sue faints and awakens in 1960—back in her senior year, before her marriage and all her regrets. Given a second chance to relive her youth, she must decide whether to change the choices that shaped her life or embrace the past that made her who she is.",/jS9teOrTRD0TX1XrqaXM6kwRbji.jpg,1986-10-10,6.12,628.0
2470,Crocodile Dundee (1986),Adventure|Comedy,90555,9671,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",/pduPduL1ub5kok3lPYT15ryC9L6.jpg,1986-09-26,6.4,2019.0
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,92493,9396,Australian outback expert protects his New York love from gangsters who've followed her down under.,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,1988-05-19,5.9,1171.0
2472,Tough Guys (1986),Comedy,92105,11038,"Harry Doyle and Archie Lang are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. and soon realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt.",/eDp0MPUSCeXrIziaZC65iUHISLs.jpg,1986-10-03,6.0,145.0
2473,Soul Man (1986),Comedy,91991,12278,"A white prospective grad student's affluent family won't pay his way through law school, so he takes tanning pills to darken his skin in order to qualify for an African-American scholarship at Harvard. He soon gets more than he bargained for, as he begins to learn what life is really like for blacks in America.",/d6jh6qiowC4QHePBgpy7Zrytbba.jpg,1986-10-24,5.283,157.0
2474,"Color of Money, The (1986)",Drama,90863,11873,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg,1986-10-17,6.8,1445.0
2475,52 Pick-Up (1986),Action|Mystery|Thriller,90567,18588,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a videotape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.",/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg,1986-11-07,5.956,137.0
2476,Heartbreak Ridge (1986),Action|War,91187,10015,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,1986-12-05,6.883,1074.0
2477,Firewalker (1986),Adventure,91055,12715,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,/qFUBCOH0HxI9qRcjoG9xChfwEsk.jpg,1986-11-21,5.261,188.0
2478,¡Three Amigos! (1986),Comedy|Western,92086,8388,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,/gw8A3GW7BPPdkt71KkjiHXZBKl8.jpg,1986-12-12,6.32,1084.0
2481,My Name Is Joe (1998),Drama|Romance,151691,8129,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in one of the toughest Glasgow neighbourhoods.",/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg,1998-05-15,7.23,204.0
2482,Still Crazy (1998),Comedy|Romance,149151,1618,"In the 1970s, Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. Twenty years on, these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.",/o1k991eZm7iF8JUNiVdUZU44x5c.jpg,1998-10-30,6.8,114.0
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,112922,10722,"The story revolves around a Basque Roman Catholic priest dedicated to committing as many sins as possible, a death metal salesman from Carabanchel, and the Italian host of a TV show on the occult. These go on a literal ""trip"" through Christmas-time Madrid to hunt for and prevent the reincarnation of the Antichrist.",/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg,1995-10-20,7.2,576.0
2485,She's All That (1999),Comedy|Romance,160862,10314,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,1999-01-29,6.318,2192.0
2488,Peeping Tom (1960),Drama|Horror|Thriller,54167,11167,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",/kM4AfLIlbcuRZ621vYjyeBFkuba.jpg,1960-05-16,7.443,867.0
2490,Payback (1999),Action|Thriller,120784,2112,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg,1999-02-05,6.8,1924.0
2491,Simply Irresistible (1999),Comedy|Romance,145893,16172,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,1999-02-05,5.4,247.0
2492,20 Dates (1998),Comedy|Romance,138987,111794,"Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",/79TTGQZrOAzwuWxcOy8y6k6Ldm0.jpg,1998-01-01,5.0,8.0
2493,"Harmonists, The (1997)",Drama,128133,9524,"Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.",/9jUWDGEOZ6MFy9gSfYZ69KLjPLY.jpg,1997-12-25,6.664,64.0
2494,"Last Days, The (1998)",Documentary,174852,20595,"Five Jewish Hungarians, now US citizens, tell their stories: before March 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April 1945.",/kWr6QDDcO2HHKqvJvgsJ1hQz4Gs.jpg,1998-10-23,7.4,94.0
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,70544,16306,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,1973-12-01,7.6,1053.0
2496,Blast from the Past (1999),Comedy|Romance,124298,11622,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,1999-02-12,6.763,1166.0
2497,Message in a Bottle (1999),Romance,139462,10207,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg,1999-02-22,6.3,803.0
2498,My Favorite Martian (1999),Comedy|Sci-Fi,120764,9849,"Ambitious television reporter Tim O'Hara stumbles upon a martian whose spaceship has accidentally crashed on Earth. Thinking this is his ticket to a Pulitzer Prize, Tim makes plans to expose the martian, who, posing as Tim's Uncle Martin, takes human form and has plans of his own. In fact, all of Tim's efforts to divulge the truth are systematically thwarted by the resourceful alien, who ultimately recruits Tim to help him repair his ship for a return to Mars.",/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,1999-02-11,5.6,334.0
2500,Jawbreaker (1999),Comedy,155776,18892,"When an exclusive clique of teenage socialites accidentally murder their best friend on the morning of her birthday, the three girls responsible conspire to hide the truth.",/gwjJPAraQy5fDd3NJvK677uItU4.jpg,1999-01-30,6.384,564.0
2501,October Sky (1999),Drama,132477,13466,"Homer Hickam is a kid with only one future in sight, to work in the local coal mine like his father. However, in October 1957 everything changes when the first artificial satellite, Sputnik, goes into orbit. When Homer sees the Soviet satellite streak overhead, he becomes inspired to learn how to build rockets. With the help of his friends, and the local nerd, Homer sets to do just that by trial and a lot of error. Unfortunately, most of the town, and especially Homer's father, thinks that they are wasting their time. Only one teacher understands their efforts and lets them know that they could become contenders in the national science fair with college scholarships being the prize. Now the gang must learn to perfect their craft and overcome the many problems facing them as they shoot for the stars.",/1weUnrWqESWoLzMgSs64jd4GEwY.jpg,1999-02-19,7.67,1355.0
2502,Office Space (1999),Comedy|Crime,151804,1542,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers.",/v7fBXxHZ5WQn2PGgpXhTqHgtcJk.jpg,1999-02-19,7.369,3226.0
